Fund Name,Date,NAV
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-15,310.7076
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-16,308.9171
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-17,308.193
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-18,306.6413
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-22,302.078
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-23,303.4821
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-24,302.6116
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-25,303.7683
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-26,297.354
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-29,297.3107
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-11-30,297.0664
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-01,298.8422
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-02,301.4496
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-03,299.5827
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-06,295.9761
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-07,299.3575
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-08,303.4456
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-09,303.9807
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-10,304.3085
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-13,302.8203
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-14,302.6341
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-15,300.6808
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-16,299.6943
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-17,296.0077
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-20,290.9345
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-21,292.8719
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-22,295.4189
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-23,296.6007
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-24,295.312
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-27,296.4472
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-28,298.6212
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-29,299.0221
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-30,298.3806
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2021-12-31,300.6074
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-03,304.0886
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-04,306.3675
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-05,307.6467
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-06,305.0502
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-07,306.3683
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-10,309.5544
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-11,310.8711
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-12,313.6436
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-13,313.7157
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-14,313.9481
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-17,315.3048
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-18,312.8157
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-19,311.0457
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-20,308.9129
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-21,307.3442
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-24,301.0825
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-25,302.8162
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-27,301.9272
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-28,301.6043
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-01-31,304.7455
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-01,307.139
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-02,309.968
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-03,307.753
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-04,306.8537
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-07,303.3542
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-08,303.3319
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-09,304.8153
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-10,305.7287
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-11,302.9293
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-14,295.196
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-15,301.4394
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-16,301.0727
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-17,300.1568
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-18,299.7687
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-21,298.3561
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-22,295.8431
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-23,295.8117
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-24,284.8739
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-25,290.5378
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-02-28,291.9808
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-02,288.7858
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-03,287.0944
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-04,283.9258
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-07,277.8006
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-08,279.8555
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-09,284.2862
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-10,287.5165
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-11,287.6775
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-14,291.4106
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-15,289.2294
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-16,292.8914
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-17,296.1356
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-21,294.4375
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-22,296.7638
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-23,296.1415
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-24,295.7745
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-25,294.7073
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-28,295.9324
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-29,296.7969
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-30,299.8965
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-03-31,299.3801
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-01,301.883
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-04,306.4966
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-05,305.8771
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-06,304.6076
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-07,302.5034
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-08,303.6618
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-11,302.9163
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-12,301.2767
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-13,301.0516
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-18,296.8526
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-19,294.8641
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-20,296.5813
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-21,299.3314
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-22,296.7188
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-25,294.985
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-26,298.0772
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-27,295.6836
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-28,298.2098
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-04-29,297.1613
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-02,296.7179
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-04,291.4677
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-05,291.3923
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-06,288.5554
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-09,287.9396
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-10,286.9003
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-11,284.8957
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-12,280.5871
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-13,279.9042
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-16,280.9551
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-17,285.9654
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-18,285.6856
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-19,280.0974
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-20,286.027
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-23,285.4697
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-24,284.8168
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-25,283.1593
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-26,285.636
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-27,287.6109
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-30,291.8356
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-05-31,290.86
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-01,291.3335
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-02,292.6767
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-03,291.8047
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-06,291.619
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-07,289.6055
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-08,288.7176
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-09,289.6967
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-10,286.4679
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-13,280.7365
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-14,280.6742
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-15,280.8053
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-16,276.8636
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-17,276.0998
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-20,276.2169
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-21,280.2657
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-22,278.1382
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-23,279.7303
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-24,282.322
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-27,284.7875
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-28,285.4427
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-29,285.1823
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-06-30,286.0856
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-01,285.7272
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-04,286.8969
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-05,286.4992
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-06,289.1306
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-07,291.421
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-08,292.8599
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-11,292.5998
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-12,290.3575
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-13,289.9094
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-14,288.9245
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-15,289.9829
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-18,293.4037
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-19,295.1338
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-20,297.0238
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-21,297.5807
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-22,299.2222
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-25,298.0185
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-26,296.4379
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-27,298.2234
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-28,300.612
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-07-29,302.6133
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-01,305.7512
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-02,306.3795
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-03,307.4791
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-04,308.302
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-05,309.4619
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-08,311.045
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-10,310.8068
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-11,312.555
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-12,313.497
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-16,315.1302
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-17,316.3658
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-18,316.9563
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-19,314.5029
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-22,310.9341
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-23,312.4404
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-24,313.4014
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-25,312.8838
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-26,313.2031
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-29,309.7775
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-08-30,315.3909
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-01,312.9509
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-02,312.8067
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-05,314.681
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-06,315.2576
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-07,315.208
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-08,317.976
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-09,318.935
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-12,319.7063
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-13,321.4329
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-14,320.853
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-15,320.421
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-16,314.9464
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-19,315.7194
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-20,318.3512
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-21,316.8978
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-22,316.0875
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-23,311.8588
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-26,307.5049
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-27,307.3799
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-28,305.6799
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-29,305.677
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-09-30,309.6266
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-03,307.3532
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-04,312.4115
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-06,313.1288
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-07,312.1916
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-10,310.8908
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-11,307.1839
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-12,308.6635
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-13,306.9057
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-14,308.7708
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-17,310.5394
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-18,313.554
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-19,313.5437
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-20,313.5059
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-21,313.6793
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-25,315.5339
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-27,316.6821
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-28,316.4017
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-10-31,319.9113
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-01,321.8962
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-02,321.4153
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-03,322.3473
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-04,321.7064
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-07,323.5639
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-09,322.8701
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-10,321.0192
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-11,324.1969
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-14,323.4567
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-15,324.628
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-16,325.307
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-17,324.4501
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-18,324.3422
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-21,322.6855
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-22,323.8961
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-23,324.2032
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-24,326.9387
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-25,327.3615
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-28,328.6316
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-29,328.601
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-11-30,330.8304
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-01,331.8272
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-02,331.0237
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-05,331.3433
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-06,330.5305
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-07,329.9786
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-08,331.2189
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-09,330.2885
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-12,330.7708
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-13,331.7684
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-14,332.384
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-15,329.1322
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-16,327.2047
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-19,328.8464
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-20,328.1729
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-21,325.1351
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-22,324.3616
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-23,319.132
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-26,323.1699
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-27,323.9592
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-28,323.9092
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-29,325.4774
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2022-12-30,324.4838
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-02,326.0066
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-03,325.8588
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-04,323.5872
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-05,323.469
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-06,321.4564
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-09,324.5324
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-10,321.325
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-11,320.8855
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-12,320.3538
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-13,321.4112
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-16,321.3259
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-17,322.763
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-18,324.3712
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-19,323.3359
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-20,322.4047
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-23,323.7018
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-24,323.5875
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-25,319.9768
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-27,315.6092
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-30,315.7492
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-01-31,316.6579
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-01,316.6721
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-02,317.9073
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-03,320.225
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-06,319.8944
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-07,319.66
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-08,321.2765
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-09,321.1754
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-10,321.0588
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-13,319.0843
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-14,320.4326
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-15,321.3802
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-16,321.8435
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-17,321.2246
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-20,320.211
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-21,319.6093
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-22,315.8522
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-23,315.4339
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-24,314.8662
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-27,313.6895
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-02-28,313.1553
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-01,315.3985
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-02,313.7243
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-03,317.7677
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-06,319.6028
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-08,320.3685
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-09,318.23
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-10,315.388
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-13,311.4444
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-14,310.0501
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-15,308.8068
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-16,309.0467
Tata Aggressive Hybrid Fund- Regular Plan - Growth Option,2023-03-17,310.2159
