Fund name,Date,NAV
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-15,14.7332
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-16,14.6812
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-17,14.4469
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-20,14.1882
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-21,14.3044
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-22,14.4137
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-23,14.5114
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-24,14.4436
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-27,14.4988
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-28,14.5932
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-29,14.5472
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-30,14.5158
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2021-12-31,14.6223
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-03,14.8051
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-04,14.9013
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-05,15.0205
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-06,14.9283
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-07,14.9372
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-10,15.0878
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-11,15.0961
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-12,15.1691
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-13,15.2432
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-14,15.2422
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-17,15.2637
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-18,15.098
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-19,15.0156
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-20,14.8898
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-21,14.742
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-24,14.4177
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-25,14.5587
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-27,14.5242
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-28,14.4957
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-01-31,14.6156
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-01,14.77
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-02,14.9381
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-03,14.8817
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-04,14.8088
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-07,14.6292
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-08,14.6176
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-09,14.7207
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-10,14.7969
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-11,14.6244
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-14,14.2577
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-15,14.5751
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-16,14.5936
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-17,14.5441
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-18,14.5084
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-21,14.4267
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-22,14.2963
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-23,14.3065
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-24,13.7306
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-25,14.0236
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-02-28,14.0917
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-02,13.9768
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-03,13.9144
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-04,13.7454
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-07,13.4979
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-08,13.6239
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-09,13.8513
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-10,13.9973
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-11,14.0174
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-14,14.1461
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-15,14.0169
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-16,14.2196
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-17,14.375
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-21,14.3095
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-22,14.42
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-23,14.3418
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-24,14.3281
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-25,14.3382
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-28,14.3057
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-29,14.3201
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-30,14.4668
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-03-31,14.4485
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-01,14.6131
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-04,14.8838
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-05,14.8524
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-06,14.8905
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-07,14.775
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-08,14.8313
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-11,14.7585
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-12,14.6397
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-13,14.6395
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-18,14.4596
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-19,14.2852
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-20,14.3847
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-21,14.5328
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-22,14.3916
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-25,14.2599
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-26,14.3814
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-27,14.3639
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-28,14.4651
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-04-29,14.3747
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-02,14.3444
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-04,14.0765
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-05,14.0446
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-06,13.9014
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-09,13.8255
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-10,13.8079
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-11,13.7306
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-12,13.4889
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-13,13.4695
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-16,13.5447
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-17,13.7858
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-18,13.7617
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-19,13.4692
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-20,13.6984
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-23,13.7206
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-24,13.639
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-25,13.5467
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-26,13.6466
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-27,13.8173
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-30,14.0393
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-05-31,13.9929
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-01,13.9669
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-02,14.0008
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-03,13.9436
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-06,13.9216
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-07,13.8323
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-08,13.7981
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-09,13.8763
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-10,13.7261
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-13,13.47
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-14,13.4556
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-15,13.4502
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-16,13.2575
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-17,13.1741
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-20,13.176
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-21,13.3665
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-22,13.2599
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-23,13.366
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-24,13.4436
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-27,13.5166
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-28,13.4846
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-29,13.4265
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-06-30,13.4289
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-01,13.4395
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-04,13.5085
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-05,13.5005
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-06,13.6248
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-07,13.7374
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-08,13.8011
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-11,13.8072
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-12,13.7264
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-13,13.7125
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-14,13.6834
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-15,13.7974
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-18,13.9332
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-19,13.9691
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-20,14.0551
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-21,14.1194
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-22,14.1837
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-25,14.1048
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-26,13.9857
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-27,14.0814
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-28,14.1899
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-07-29,14.296
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-01,14.3927
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-02,14.4052
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-03,14.5168
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-04,14.5
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-05,14.504
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-08,14.5671
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-10,14.5738
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-11,14.6684
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-12,14.6326
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-16,14.7247
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-17,14.8027
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-18,14.8333
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-19,14.6944
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-22,14.5041
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-23,14.5463
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-24,14.5885
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-25,14.6343
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-26,14.7237
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-29,14.5806
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-08-30,14.7879
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-01,14.6934
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-02,14.6698
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-05,14.7284
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-06,14.7374
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-07,14.7588
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-08,14.8599
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-09,14.8753
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-12,14.9497
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-13,15.0375
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-14,15.0636
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-15,15.0128
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-16,14.7827
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-19,14.8384
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-20,14.9627
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-21,14.8721
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-22,14.8352
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-23,14.638
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-26,14.3957
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-27,14.3743
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-28,14.2755
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-29,14.2602
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-09-30,14.4642
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-03,14.3347
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-04,14.5864
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-06,14.6248
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-07,14.6083
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-10,14.6391
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-11,14.4597
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-12,14.5308
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-13,14.4428
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-14,14.5516
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-17,14.641
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-18,14.7568
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-19,14.803
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-20,14.8159
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-21,14.8445
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-25,14.9341
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-27,15.0085
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-28,14.9999
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-10-31,15.1199
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-01,15.1541
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-02,15.1008
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-03,15.1198
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-04,15.1416
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-07,15.2093
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-09,15.2448
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-10,15.1844
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-11,15.2534
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-14,15.2098
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-15,15.2573
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-16,15.267
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-17,15.225
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-18,15.2424
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-21,15.1977
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-22,15.2213
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-23,15.2298
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-24,15.3622
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-25,15.4209
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-28,15.4682
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-29,15.5293
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-11-30,15.5955
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-01,15.6237
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-02,15.5719
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-05,15.5686
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-06,15.5501
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-07,15.5249
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-08,15.5456
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-09,15.4847
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-12,15.4889
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-13,15.5277
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-14,15.5371
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-15,15.417
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-16,15.3346
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-19,15.4066
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-20,15.3838
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-21,15.2602
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-22,15.2337
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-23,15.023
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-26,15.1757
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-27,15.2334
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-28,15.2193
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-29,15.2608
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2022-12-30,15.2196
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-02,15.2646
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-03,15.3075
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-04,15.198
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-05,15.2054
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-06,15.1449
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-09,15.2599
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-10,15.1159
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-11,15.1074
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-12,15.106
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-13,15.1533
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-16,15.1314
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-17,15.2013
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-18,15.2535
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-19,15.2234
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-20,15.1793
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-23,15.2205
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-24,15.2104
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-25,15.0674
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-27,14.8936
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-30,14.8831
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-01-31,14.9363
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-01,14.8904
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-02,14.9223
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-03,15.0607
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-06,15.0246
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-07,14.9804
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-08,15.0297
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-09,15.0431
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-10,15.0457
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-13,15.0047
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-14,15.0764
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-15,15.1273
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-16,15.121
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-17,15.0745
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-20,15.031
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-21,15.0233
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-22,14.8833
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-23,14.8599
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-24,14.8291
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-27,14.7963
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-02-28,14.7493
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-01,14.8284
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-02,14.7584
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-03,14.9137
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-06,14.9684
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-08,14.9957
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-09,14.9223
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-10,14.8152
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-13,14.662
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-14,14.6247
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-15,14.5734
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-16,14.5711
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-17,14.6491
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-20,14.5947
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-21,14.6703
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-22,14.6904
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-23,14.6613
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-24,14.5915
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-27,14.6075
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-28,14.585
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-29,14.6541
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-03-31,14.8134
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-03,14.8417
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-05,14.931
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-06,14.951
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-10,14.9564
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-11,15.0055
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-12,15.0431
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-13,15.0512
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-17,14.9746
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-18,14.945
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-19,14.9197
Groww Aggressive Hybrid Fund  - Regular Plan - Growth option,2023-04-20,14.9343
