Fund Name,Date,NAV
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-10,14.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-13,13.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-14,13.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-15,13.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-16,13.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-17,13.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-20,13.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-21,13.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-22,13.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-23,13.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-24,13.77
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-27,13.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-28,13.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-29,13.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-06-30,13.75
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-01,13.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-04,13.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-05,13.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-06,14.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-07,14.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-08,14.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-11,14.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-12,14.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-13,14.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-14,14.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-15,14.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-18,14.37
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-19,14.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-20,14.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-21,14.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-22,14.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-25,14.57
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-26,14.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-27,14.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-28,14.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-07-29,14.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-01,15.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-02,15.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-03,15.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-04,15.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-05,15.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-08,15.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-10,15.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-11,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-12,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-16,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-17,15.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-18,15.49
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-19,15.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-22,15.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-23,15.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-24,15.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-25,15.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-26,15.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-29,15.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-08-30,15.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-01,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-02,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-05,15.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-06,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-07,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-08,15.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-09,15.44
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-12,15.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-13,15.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-14,15.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-15,15.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-16,15.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-19,15.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-20,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-21,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-22,15.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-23,15.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-26,14.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-27,14.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-28,14.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-29,14.79
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-09-30,14.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-03,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-04,15.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-06,15.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-07,15.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-10,15.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-11,14.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-12,14.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-13,14.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-14,14.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-17,15.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-18,15.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-19,15.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-20,15.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-21,15.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-25,15.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-27,15.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-28,15.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-10-31,15.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-01,15.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-02,15.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-03,15.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-04,15.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-07,15.31
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-09,15.28
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-10,15.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-11,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-14,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-15,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-16,15.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-17,15.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-18,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-21,15.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-22,15.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-23,15.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-24,15.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-25,15.38
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-28,15.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-29,15.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-11-30,15.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-01,15.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-02,15.48
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-05,15.5
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-06,15.47
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-07,15.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-08,15.41
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-09,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-12,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-13,15.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-14,15.46
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-15,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-16,15.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-19,15.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-20,15.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-21,15.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-22,15.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-23,14.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-26,15.05
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-27,15.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-28,15.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-29,15.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2022-12-30,15.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-02,15.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-03,15.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-04,15.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-05,14.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-06,14.82
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-09,14.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-10,14.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-11,14.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-12,14.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-13,14.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-16,14.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-17,14.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-18,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-19,14.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-20,14.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-23,14.76
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-24,14.77
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-25,14.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-27,14.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-30,14.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-01-31,14.58
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-01,14.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-02,14.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-03,14.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-06,14.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-07,14.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-08,14.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-09,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-10,14.88
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-13,14.8
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-14,14.84
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-15,14.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-16,14.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-17,14.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-20,14.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-21,14.85
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-22,14.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-23,14.64
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-24,14.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-27,14.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-02-28,14.53
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-01,14.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-02,14.52
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-03,14.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-06,14.68
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-08,14.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-09,14.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-10,14.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-13,14.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-14,14.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-15,14.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-16,14.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-17,14.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-20,14.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-21,14.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-22,14.27
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-23,14.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-24,14.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-27,14.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-28,14.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-29,14.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-03-31,14.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-03,14.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-05,14.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-06,14.57
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-10,14.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-11,14.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-12,14.7
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-13,14.71
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-17,14.65
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-18,14.64
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-19,14.62
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-20,14.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-21,14.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-24,14.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-25,14.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-26,14.69
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-27,14.77
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-04-28,14.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-02,14.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-03,14.93
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-04,15.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-05,14.96
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-08,15.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-09,15.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-10,15.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-11,15.17
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-12,15.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-15,15.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-16,15.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-17,15.06
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-18,15.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-19,15.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-22,15.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-23,15.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-24,15.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-25,15.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-26,15.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-29,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-30,15.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-05-31,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-01,15.3
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-02,15.35
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-05,15.39
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-06,15.43
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-07,15.49
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-08,15.42
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-09,15.4
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-12,15.45
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-13,15.54
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-14,15.59
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-15,15.61
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-16,15.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-19,15.72
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-20,15.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-21,15.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-22,15.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-23,15.55
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-26,15.6
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-27,15.66
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-28,15.73
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-06-30,15.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-03,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-04,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-05,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-06,15.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-07,15.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-10,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-11,15.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-12,15.94
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-13,15.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-14,16.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-17,16.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-18,16.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-19,16.18
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-20,16.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-21,16.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-24,16.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-25,16.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-26,16.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-27,16.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-28,16.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-07-31,16.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-01,16.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-02,15.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-03,15.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-04,15.97
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-07,16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-08,16.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-09,16.02
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-10,15.99
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-11,15.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-14,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-16,15.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-17,15.86
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-18,15.81
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-21,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-22,15.89
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-23,15.92
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-24,15.9
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-25,15.87
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-28,15.91
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-29,15.98
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-30,16.01
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-08-31,15.95
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-01,16.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-04,16.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-05,16.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-06,16.16
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-07,16.21
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-08,16.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-11,16.33
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-12,16.25
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-13,16.29
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-14,16.34
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-15,16.36
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-18,16.32
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-20,16.22
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-21,16.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-22,16.07
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-25,16.11
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-26,16.12
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-27,16.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-09-29,16.13
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-03,16.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-04,16.08
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-05,16.15
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-06,16.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-09,16.1
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-10,16.19
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-11,16.26
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-12,16.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-13,16.24
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-16,16.2
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-17,16.23
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-18,16.14
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-19,16.09
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-20,16.04
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-23,15.83
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-25,15.74
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-26,15.56
Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,2023-10-27,15.69
